uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"d85ec033-9b89-4d63-9c57-06b08470526d",458,"Payload delivery","sha256","25b985ce5d7bf15015553e30927691e7673a68ad071693bf6d0284b069ca6d6a","Benign Java(TM) Platform SE 8 executable used for sideloading MuddyC2Go DLL",1,1703956283,"","","","",""
"c7577815-b27f-44d3-a26d-7264c8bd6aae",458,"Payload delivery","sha256","eac8e7989c676b9a894ef366357f1cf8e285abde083fbdf92b3619f707ce292f","Custom keylogger",1,1703956274,"","","","",""
"208118c8-276a-4b37-8b5b-e6d51f85e9df",458,"Payload delivery","sha256","3916ba913e4d9a46cfce437b18735bbb5cc119cc97970946a1ac4eab6ab39230","Venom Proxy",1,1703956261,"","","","",""
"813e4406-bf93-4958-976f-b5eafd17d241",458,"Network activity","ip-dst","146.70.124.102","SimpleHelp C&C server",1,1703956216,"","","","",""
"ba50f2c8-c40b-49bc-8580-97b5bcd8144e",458,"Network activity","ip-dst","94.131.109.65","MuddyC2Go C&C server",1,1703956191,"","","","",""
"57a1717d-dee1-460a-aef8-a0076032b95b",458,"Network activity","ip-dst","95.164.38.99","MuddyC2Go C&C server",1,1703956191,"","","","",""
"17b236c3-181d-4fdd-9f26-175c51548fc1",458,"Network activity","ip-dst","45.67.230.91","MuddyC2Go C&C server",1,1703956191,"","","","",""
"dbad51e8-9e94-4f7f-9d81-939582fcecf2",458,"Network activity","ip-dst","95.164.46.199","MuddyC2Go C&C server",1,1703956191,"","","","",""
"a21d0389-e3d0-48df-a3a8-c40f2ec1593f",458,"Network activity","ip-dst","94.131.98.14","MuddyC2Go C&C server",1,1703956191,"","","","",""
"139a7d21-f987-416d-8466-5860cf4bf1fa",458,"Network activity","ip-dst","94.131.3.160","GoSOCKS5proxy C&C server",1,1703956169,"","","","",""
"8e364738-353f-4b50-82f6-68fc080d9730",458,"External analysis","link","https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/iran-apt-seedworm-africa-telecoms","",0,1703956368,"","","","",""
"81f19158-c871-4a4a-9ce6-de8339815078",462,"External analysis","link","https://www.microsoft.com/en-us/security/blog/2024/01/17/new-ttps-observed-in-mint-sandstorm-campaign-targeting-high-profile-individuals-at-universities-and-research-orgs/","",0,1705699187,"","","","",""
"3605bae1-da4f-4a29-ba2c-4a7254b35f6d",462,"Network activity","hostname","east-healthy-dress.glitch.me","",1,1705699208,"","","","",""
"bf8f14ba-6a7d-4dd5-a275-13df2f541c57",462,"Network activity","hostname","coral-polydactyl-dragonfruit.glitch.me","",1,1705699208,"","","","",""
"fee8f468-6eb8-4301-bf2c-b44014fcdaeb",462,"Network activity","hostname","kwhfibejjyxregxmnpcs.supabase.co","",1,1705699208,"","","","",""
"cd6e22db-84f5-4063-b1c3-72345c697677",462,"Network activity","hostname","epibvgvoszemkwjnplyc.supabase.co","",1,1705699208,"","","","",""
"5ba470bb-4d7c-4cdf-a828-35e81c5a56ce",462,"Network activity","hostname","ndrrftqrlblfecpupppp.supabase.co","",1,1705699208,"","","","",""
"926ab913-218a-4063-8e9d-6567f113e3a7",462,"Network activity","hostname","cloud-document-edit.onrender.com","",1,1705699208,"","","","",""
"3560e899-5b14-475c-ae15-7718d6720b5f",462,"Network activity","domain","glitch.me","curl command to retrieve a series of malicious files from attacker-controlled subdomains",0,1705699321,"","","","",""
"c1ea465c-d465-4100-8f32-6a7062fce715",462,"Network activity","domain","supabase.co","curl command to retrieve a series of malicious files from attacker-controlled subdomains",0,1705699321,"","","","",""
"0985e398-4b87-49b5-9dcc-77d9f7e769cf",462,"Payload delivery","filename","Persistence.vbs","added a file, typically named a.vbs, to the CurrentVersion\Run registry key",0,1705699358,"","","","",""
"99bfa67e-aa55-4004-a86b-d1dfdbffb7c6",462,"Payload delivery","sha256","f2dec56acef275a0e987844e98afcc44bf8b83b4661e83f89c6a2a72c5811d5f","",1,1705699247,"sha256","","","",""
"2507fba9-b9d1-4510-8fae-87b2539c5d88",462,"Payload delivery","filename","MediaPl.dll","",1,1705699247,"filename","","","",""
"a636bcd5-7f2f-42f6-8f22-f2de39babe15",501,"External analysis","link","https://research.checkpoint.com/2023/from-albania-to-the-middle-east-the-scarred-manticore-is-listening/","",0,1710323996,"","","","",""
"0bec4e96-d839-49c0-abb4-509d41682750",501,"Payload delivery","sha256","daa362f070ba121b9a2fa3567abc345edcde33c54cabefa71dd2faad78c10c33","APT.Wins.Liontail.C/D",1,1710324165,"","","","",""
"3e168b0f-e520-4207-aab8-dd145b60c6cd",501,"Payload delivery","sha256","f4639c63fb01875946a4272c3515f005d558823311d0ee4c34896c2b66122596","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"7b786bce-bb0e-49da-bcee-28fb35cfffcd",501,"Payload delivery","sha256","2097320e71990865f04b9484858d279875cf5c66a5f6d12c819a34e2385da838","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"83b0a19d-3fd7-4a50-9936-70ab92152269",501,"Payload delivery","sha256","67560e05383e38b2fcc30df84f0792ad095d5594838087076b214d849cde9542","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"27aeec40-789d-4e65-b42a-fdb44c595840",501,"Payload delivery","sha256","4f6351b8fb3f49ff0061ee6f338cd1af88893ed20e71e211e8adb6b90e50a3b8","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"09513903-8974-4043-9baf-7ddb32887862",501,"Payload delivery","sha256","f6c316e2385f2694d47e936b0ac4bc9b55e279d530dd5e805f0d963cb47c3c0d","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"23ce22fe-940a-4a95-a94b-0af9160da6af",501,"Payload delivery","sha256","1485c0ed3e875cbdfc6786a5bd26d18ea9d31727deb8df290a1c00c780419a4e","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"0812cd3d-eb47-4b87-9436-d8d21180c4f7",501,"Payload delivery","sha256","8578bff36e3b02cc71495b647db88c67c3c5ca710b5a2bd539148550595d0330","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"20dd3ee5-a2ce-414e-a52d-39744cee1012",501,"Payload delivery","sha256","c5b4542d61af74cf7454d7f1c8d96218d709de38f94ccfa7c16b15f726dc08c0","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"dde7c02d-5d22-4cd8-b721-4cc3bb2229f5",501,"Payload delivery","sha256","9117bd328e37be121fb497596a2d0619a0eaca44752a1854523b8af46a5b0ceb","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"417e93a3-1ad3-4eaf-8f10-d3ac29725fb6",501,"Payload delivery","sha256","e1ad173e49eee1194f2a55afa681cef7c3b8f6c26572f474dec7a42e9f0cdc9d","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"8cd6b963-43b9-4119-801d-a53a365ce0fc",501,"Payload delivery","sha256","a2598161e1efff623de6128ad8aafba9da0300b6f86e8c951e616bd19f0a572b","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"96cf53aa-b3f5-4ccd-bf84-4cdbb832dfa5",501,"Payload delivery","sha256","7495c1ea421063845eb8f4599a1c17c105f700ca0671ca874c5aa5aef3764c1c","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"60988eae-baf6-40ae-beba-8dfc29571063",501,"Payload delivery","sha256","6f0a38c9eb9171cd323b0f599b74ee571620bc3f34aa07435e7c5822663de605","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"ba04d6a1-a58e-480e-8edd-b29a4dc09c0d",501,"Payload delivery","sha256","3875ed58c0d42e05c83843b32ed33d6ba5e94e18ffe8fb1bf34fd7dedf3f82a7","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"6ece8c0b-9f7b-4121-b59a-079bd8000ca5",501,"Payload delivery","sha256","1146b1f38e420936b7c5f6b22212f3aa93515f3738c861f499ed1047865549cb","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"e70b8a41-a175-4502-9ef5-2c3abf3a8e9a",501,"Payload delivery","sha256","b71aa5f27611a2089a5bbe34fd1aafb45bd71824b4f8c2465cf4754db746aa79","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"1773c99d-692d-4980-b966-4f8036ba8348",501,"Payload delivery","sha256","da450c639c9a50377233c0f195c3f6162beb253f320ed57d5c9bb9c7f0e83999","APT.Wins.Liontail.C/D",1,1710324166,"","","","",""
"fe10651e-82e8-43b6-a495-e2a53e3c7120",507,"External analysis","link","https://www.proofpoint.com/us/blog/threat-insight/security-brief-ta450-uses-embedded-links-pdf-attachments-latest-campaign","",0,1711048603,"","","","",""
"c96df40a-47a3-4c3d-a2e0-8533565acb98",507,"Payload delivery","sha256","dee6494e69c6e7289cf3f332e2867662958fa82f819615597e88c16c967a25a9","PDF",1,1711048868,"","","","",""
"d62617a0-7651-45de-ba61-8220e0607ed2",507,"Network activity","url","http://ws.onehub.com/files/[alphanumericidentifier]","Example malicious URL ",0,1711048903,"","","","",""
"855b524c-3d2c-49c0-a530-ecf3de4679c2",507,"Network activity","url","https://salary.egnyte.com/[alphanumericidentifier]","Example malicious URL ",0,1711048901,"","","","",""
"a91ad236-b10f-41f2-a345-84627f238f8c",507,"Network activity","url","https://ln5.sync.com/[alphanumericidentifier]","Example malicious URL ",0,1711048898,"","","","",""
"897812bd-1fb0-44b2-b531-093ab4e37d02",507,"Network activity","url","https://terabox.com/s/[alphanumericidentifier]","Example malicious URL ",0,1711048896,"","","","",""
"36c4c9db-11d1-4ebb-9624-321ab79fd928",507,"Payload delivery","sha256","cc4cc20b558096855c5d492f7a79b160a809355798be2b824525c98964450492","salary.zip",1,1711048868,"","","","",""
"ad4d329b-ec75-47c6-913b-03496206902e",507,"Payload delivery","sha256","e89f48a7351c01cbf2f8e31c65a67f76a5ead689bb11e9d4918090a165d4425f","salary.msi",1,1711048868,"","","","",""
"2f1ff4bd-6f5f-43db-82c8-f07923fe40ac",536,"External analysis","link","https://blog.sekoia.io/muddywater-replaces-atera-by-custom-muddyrot-implant-in-a-recent-campaign/","",0,1721329647,"","","","",""
"f3e3c001-abac-487c-becd-f6bc25112dcc",536,"Artifacts dropped","mutex","DocumentUpdater","",0,1721329801,"","","","",""
"c4437a76-7183-41fe-9cd5-3f561a85c170",536,"Payload delivery","filename","documentsmanagerreporter.exe","",0,1721329821,"","","","",""
"ef04346c-7e64-4b1b-acb1-0e37018bb18f",536,"Payload delivery","sha256","94278fa01900fdbfb58d2e373895c045c69c01915edc5349cd6f3e5b7130c472","MuddyRot related codes",1,1721329904,"","","","",""
"7aaf888e-afb1-47d8-97b3-b9bf7bcea87f",536,"Payload delivery","sha256","b8703744744555ad841f922995cef5dbca11da22565195d05529f5f9095fbfca","MuddyRot related codes",1,1721329904,"","","","",""
"00e4fb8f-f065-44fb-94ef-325280bef9d6",536,"Payload delivery","sha256","73c677dd3b264e7eb80e26e78ac9df1dba30915b5ce3b1bc1c83db52b9c6b30e","MuddyRot related codes",1,1721329904,"","","","",""
"bf91e37f-04f6-4a0f-a4a5-daa31c761533",536,"Payload delivery","sha256","960d4c9e79e751be6cad470e4f8e1d3a2b11f76f47597df8619ae41c96ba5809","MuddyRot related codes",1,1721329904,"","","","",""
"74c05325-25c3-4aac-a718-dbf118239a41",536,"Network activity","ip-dst","91.235.234.202","",1,1721329916,"","","","",""
"add93f1c-726d-4b13-ba6a-6caadcb3710b",536,"Network activity","ip-dst","146.19.143.14","",1,1721329916,"","","","",""
"9785b1e6-2018-4f43-b51e-4191d102f6f4",536,"Payload installation","yara","rule apt_MuddyWater_MuddyRot_strings {
  meta:
        id = ""f7bc195a-0e60-4495-b78a-78f101543700""
        version = ""1.0""
        malware = ""MuddyRot""
        intrusion_set = ""MuddyWater""
        description = ""Detects RotRot backdoor based on strings permutations""
        source = ""Sekoia.io""
        creation_date = ""2024-06-10""
        classification = ""TLP:WHITE""
  strings:
    $s1 = ""qsphsbnebub""
    $s2 = ""rtqitcofcvc""
    $s3 = ""surjudpgdwd""
    $s4 = ""tvskveqhexe""
    $s5 = ""uwtlwfrifyf""
    $s6 = ""vxumxgsjgzg""

    $t1 = ""MpbeMjcsbs""
    $t2 = ""NqcfNkdtct""
    $t3 = ""OrdgOleudu""
    $t4 = ""PsehPmfvev""
    $t5 = ""QtfiQngwfw""
    $t6 = ""RugjRohxgx""

    $u1 = ""UfsnjobufKpcPckfdu""
    $u2 = ""VgtokpcvgLqdQdlgev""
    $u3 = ""WhuplqdwhMreRemhfw""
    $u4 = ""XivqmrexiNsfSfnigx""
    $u5 = ""YjwrnsfyjOtgTgojhy""
    $u6 = ""ZkxsotgzkPuhUhpkiz""

  condition:
    uint16be(0) == 0x4d5a and
    filesize > 100KB and filesize < 300KB and
    any of ($s*) and any of ($t*) and any of ($u*)
}","",0,1721329938,"","","","",""
"371ca108-6ca6-45df-a1e7-ec680a75d5e3",536,"Payload installation","yara","rule apt_MuddyWater_malicious_pdf {
    meta:
        id = ""77983aea-47cb-4436-b773-faf7be430339""
        version = ""1.0""
        intrusion_set = ""MuddyWater""
        description = ""Detects malicious PDF used by MuddyWater""
        source = ""Sekoia.io""
        creation_date = ""2024-06-10""
        classification = ""TLP:WHITE""
    strings:
        $ = ""egnyte.com/fl/""
        $ = ""/Type/Pages/Count 1""
    condition:
        uint32be(0) == 0x25504446 and
        filesize < 300KB and
        all of them
}","",0,1721329958,"","","","",""
"5bbe03d3-9090-4212-b186-4139950d210f",1451,"External analysis","link","https://securelist.com/muddywater/88059/","",0,1539179489,"","osint:source-type=""blog-post""","","",""
"5bbe097d-c65c-4fc4-9a33-45c3950d210f",1451,"External analysis","text","MuddyWater is a relatively new APT that surfaced in 2017. It has focused mainly on governmental targets in Iraq and Saudi Arabia, according to past telemetry. However, the group behind MuddyWater has been known to target other countries in the Middle East, Europe and the US. We recently noticed a large amount of spear phishing documents that appear to be targeting government bodies, military entities, telcos and educational institutions in Jordan, Turkey, Azerbaijan and Pakistan, in addition to the continuous targeting of Iraq and Saudi Arabia, other victims were also detected in Mali, Austria, Russia, Iran and Bahrain.. These new documents have appeared throughout 2018 and escalated from May onwards. The attacks are still ongoing.","",0,1539180925,"","","","",""
"5bbe0e30-cfc4-432c-a427-4daa950d210f",1451,"Payload delivery","md5","08acd1149b09bf6455c553f512b51085","",1,1539182128,"","","","",""
"5bbe0e31-77ac-47bb-828d-462a950d210f",1451,"Payload delivery","md5","a9ec30226c83ba6d7abb8d2011cdae14","",1,1539182129,"","","","",""
"5bbe0e35-5910-4145-bd71-4120950d210f",1451,"Payload delivery","md5","e5683fb480353c0dec333a7573710748","",1,1539182133,"","","","",""
"5bbe0e4b-4ffc-4a67-9092-41ad950d210f",1451,"Payload delivery","md5","159238b473f80272fdcd0a8ddf336a91","",1,1539182155,"","","","",""
"5bbe0e5f-f118-40ee-a5a1-4eff950d210f",1451,"Payload delivery","md5","16ac1a2c1e1c3b49e1a3a48fb71cc74f","",1,1539182175,"","","","",""
"5bbe0e61-63d8-4c71-87ca-4d1d950d210f",1451,"Payload delivery","md5","1b086ab28e3d6f73c6605f9ae087ad4a","",1,1539182177,"","","","",""
"5bbe0e63-7954-443a-b3b9-4e09950d210f",1451,"Payload delivery","md5","23c82e8c028af5c64cbe37314732ec19","",1,1539182179,"","","","",""
"5bbe0e65-ed30-48a8-ad34-4e06950d210f",1451,"Payload delivery","md5","24e1bd221ba3813ed7b6056136237587","",1,1539182181,"","","","",""
"5bbe0e67-c5ec-4b9a-b1ae-4cfd950d210f",1451,"Payload delivery","md5","2e82e242cb0684b98a8f6f2c0e8a12f3","",1,1539182183,"","","","",""
"5bbe0e68-e554-4c61-b11e-4afc950d210f",1451,"Payload delivery","md5","37f7e6e5f073508e1ee552ebea5d200e","",1,1539182184,"","","","",""
"5bbe0e6b-e194-421a-bef5-4484950d210f",1451,"Payload delivery","md5","3bb14adb551663fd2328d59f653ba757","",1,1539182187,"","","","",""
"5bbe0e70-baf8-4293-8e07-4744950d210f",1451,"Payload delivery","md5","3c2a0d6d0ecf06f1be9ad411d06f7ba8","",1,1539182192,"","","","",""
"5bbe0e75-c64c-4d6b-adda-404e950d210f",1451,"Payload delivery","md5","4c5a5c236c9f4480b3d725f297673fad","",1,1539182197,"","","","",""
"5bbe0e76-2ab4-491d-9f11-4471950d210f",1451,"Payload delivery","md5","4f873578956d2790101443f24e4bd4d3","",1,1539182198,"","","","",""
"5bbe0e78-ef4c-49c0-818b-4b9e950d210f",1451,"Payload delivery","md5","5466c8a099d1d30096775b1f4357d3cf","",1,1539182200,"","","","",""
"5bbe0e7a-aafc-4048-b48e-4e3a950d210f",1451,"Payload delivery","md5","59502e209aedf80e170e653306ca1553","",1,1539182202,"","","","",""
"5bbe0e7b-a5c4-4d06-a1a1-473b950d210f",1451,"Payload delivery","md5","5a42a712e3b3cfa1db32d9e3d832f8f1","",1,1539182203,"","","","",""
"5bbe0e7d-9788-4e8d-894e-462f950d210f",1451,"Payload delivery","md5","5bd61a94e7698574eaf82ef277316463","",1,1539182205,"","","","",""
"5bbe0e7e-eda0-42c4-a5e8-4b2d950d210f",1451,"Payload delivery","md5","5de97ae178888f2dd222bb8a66060ac2","",1,1539182206,"","","","",""
"5bbe0e81-3a68-4dc6-abc8-477c950d210f",1451,"Payload delivery","md5","665947cf7037a6772687b69279753cdf","",1,1539182209,"","","","",""
"5bbe0e87-48e0-4c21-816d-4374950d210f",1451,"Payload delivery","md5","7a2ff07283ddc69d9f34cfa0d3c936d4","",1,1539182215,"","","","",""
"5bbe0e88-5cc0-4596-b3ec-4d53950d210f",1451,"Payload delivery","md5","7beb94f602e97785370fec2d059d54a5","",1,1539182216,"","","","",""
"5bbe0e89-a904-44e3-a565-4a99950d210f",1451,"Payload delivery","md5","801f34abbf90ac2b4fb4b6289830cd16","",1,1539182217,"","","","",""
"5bbe0e8a-72d0-4209-b1bb-4368950d210f",1451,"Payload delivery","md5","864d6321be50f29e7a7a4bfab746245a","",1,1539182218,"","","","",""
"5bbe0e8c-b780-43ad-a2f6-4264950d210f",1451,"Payload delivery","md5","8a36d91ca331f62642dbcafc2ea1b1ab","",1,1539182220,"","","","",""
"5bbe0e8f-4c14-4a29-9a46-4993950d210f",1451,"Payload delivery","md5","9486593e4fb5a4d440093d54a3519187","",1,1539182223,"","","","",""
"5bbe0e94-dec8-47f8-bf21-4e37950d210f",1451,"Payload delivery","md5","94edf251b5fe7cc19488b5f0c3c3e359","",1,1539182228,"","","","",""
"5bbe0e97-8814-4726-8c7f-4ffa950d210f",1451,"Payload delivery","md5","9c6648cedeb3f5d9f6d104e638bd0c3d","",1,1539182231,"","","","",""
"5bbe0e99-1f34-4d28-9b10-4f73950d210f",1451,"Payload delivery","md5","9f4044674100a8c28f9ed1b336c337ce","",1,1539182233,"","","","",""
"5bbe0e9a-b368-4341-84fd-4512950d210f",1451,"Payload delivery","md5","aa1e8d0e1c4d4eb9984124df003ea7f2","",1,1539182234,"","","","",""
"5bbe0e9b-32fc-483f-b112-4d1e950d210f",1451,"Payload delivery","md5","aa564e207926d06b8a59ba50ca2c543d","",1,1539182235,"","","","",""
"5bbe0ea1-0b50-4c89-bfd7-4557950d210f",1451,"Payload delivery","md5","ab4f947f4649b9ec28d182b02778aa69","",1,1539182241,"","","","",""
"5bbe0ea4-28c4-47f9-8800-491d950d210f",1451,"Payload delivery","md5","ad92ccf85ec170f340457d33bbb81df5","",1,1539182244,"","","","",""
"5bbe0ea9-ccb4-464e-af89-4bd7950d210f",1451,"Payload delivery","md5","b8939fa58fad8aa1ec271f6dae0b7255","",1,1539182249,"","","","",""
"5bbe0ead-7954-4f96-a028-4609950d210f",1451,"Payload delivery","md5","bb476622bcb0c666e12fbe4ccda8bbef","",1,1539182253,"","","","",""
"5bbe0eaf-dae8-47d8-9724-44fb950d210f",1451,"Payload delivery","md5","be62fc5b1576e0a8491519e10bab931d","",1,1539182255,"","","","",""
"5bbe0eb1-f384-4426-832e-4a13950d210f",1451,"Payload delivery","md5","bf310319d6ef95f69a45fc4f2d237ed4","",1,1539182257,"","","","",""
